Entity,Year,Wheat ,Rice,Bananas ,Maize ,Soybeans ,Potatoes,"Beans, dry ","Peas, dry ",Cassava ,Cocoa beans,Barley ,Change in global mean surface temperature caused by greenhouse gas emissions from agriculture and land use,Temperature anomaly,Annual precipitation anomaly,Total_Crop_Production,Temperature_Change,Cumulative_Temperature_Anomaly,Temp_Precip_Ratio,Extreme_Heat,Extreme_Precipitation,Temp_Anomaly_5yr_Avg,Precip_Anomaly_5yr_Avg,Wheat _Temp_Interaction,Rice_Temp_Interaction,Bananas _Temp_Interaction,Maize _Temp_Interaction,Soybeans _Temp_Interaction,Potatoes_Temp_Interaction,"Beans, dry _Temp_Interaction","Peas, dry _Temp_Interaction",Cassava _Temp_Interaction,Cocoa beans_Temp_Interaction,Barley _Temp_Interaction,Wheat _Pct_Change,Rice_Pct_Change,Bananas _Pct_Change,Maize _Pct_Change,Soybeans _Pct_Change,Potatoes_Pct_Change,"Beans, dry _Pct_Change","Peas, dry _Pct_Change",Cassava _Pct_Change,Cocoa beans_Pct_Change,Barley _Pct_Change,Years_Since_1961,Entity_Africa,Entity_Asia,Entity_Europe,Entity_North America,Entity_Oceania,Entity_South America,Entity_World
Asia,2009,0.276207,0.387733,0.249261,0.119153,0.195885,0.215779,0.079519,0.14112,0.324108,0.009524,0.133275,0.29937,0.598283,0.403365,2.131564,0.0,29.315867,1.4832298290630075,0,0,0.598283,0.403365,0.165249952581,0.231974062439,0.149128618863,0.07128721429899999,0.117194665455,0.129096907457,0.047574865877,0.08442969696,0.19390830656400002,0.005698047292,0.07973616682500001,0.04443461294128315,0.00833751596116783,-0.017667412825524975,-0.036142726559403315,-0.030200262395722377,-0.0307686779350399,0.10685949723003252,0.009795994304155231,0.04686722782446928,-0.09989604007182695,0.18181979409600002,48,False,True,False,False,False,False,False
Asia,2010,0.267322,0.391221,0.257369,0.125329,0.225775,0.231657,0.070535,0.134671,0.30868,0.009451,0.124347,0.302117,0.598283,0.403365,2.146357,0.0,29.91415,1.4832298290630075,0,0,0.598283,0.403365,0.159934208126,0.234060873543,0.153979497427,0.074982210107,0.13507734432500001,0.138596444931,0.042199891405,0.08057136989300001,0.18467799644000002,0.005654372633,0.074394696201,-0.03216790305821349,0.008995881186280252,0.03252815322092095,0.051832517855194604,0.15258952957092164,0.07358454715241058,-0.1129792879689131,-0.04569869614512456,-0.047601416811680064,-0.007664846703065997,-0.06698930782217227,49,False,True,False,False,False,False,False
Asia,2011,0.285974,0.401651,0.262143,0.131112,0.21646,0.244775,0.067981,0.168569,0.315956,0.007523,0.133292,0.304941,0.598283,0.403365,2.235436,0.0,30.512433,1.4832298290630075,0,0,0.598283,0.403365,0.171093382642,0.24030096523299999,0.156835700469,0.078442080696,0.12950433818,0.146444721325,0.040671876623,0.100851967027,0.189031103548,0.004500883009,0.079746337636,0.06977353154622512,0.02666012305065424,0.018549242527266196,0.04614255280102775,-0.04125788949175058,0.056626823277518,-0.036208974268093885,0.2517097222119089,0.023571336011403377,-0.20399957676436353,0.07193579258044025,50,False,True,False,False,False,False,False
Asia,2012,0.28637,0.410187,0.260725,0.135223,0.225698,0.245277,0.074414,0.168025,0.337412,0.007315,0.129566,0.307736,0.598283,0.403365,2.280212,0.0,31.110716,1.4832298290630075,0,0,0.598283,0.403365,0.17133030271000002,0.245407908921,0.155987335175,0.08090162210900001,0.13503127653400002,0.146745059391,0.044520631161999995,0.10052650107500001,0.201867863596,0.004376440145,0.07751713517799999,0.0013847412701855077,0.021252281209308777,-0.00540926135735087,0.03135487217035826,0.04267763097108013,0.0020508630374833636,0.09462938173901514,-0.0032271651371248433,0.06790818974793944,-0.027648544463644842,-0.02795366563634727,51,False,True,False,False,False,False,False
Asia,2013,0.291914,0.408774,0.269569,0.138049,0.192317,0.253167,0.07763,0.167153,0.336359,0.007534,0.138846,0.310453,0.598283,0.403365,2.2813120000000002,0.0,31.708999000000002,1.4832298290630075,0,0,0.598283,0.403365,0.174647183662,0.244562535042,0.161278550027,0.082592369867,0.115059991711,0.151465512261,0.046444709290000004,0.100004798299,0.20123787159700002,0.004507464122,0.083069201418,0.019359569787338105,-0.003444770312077128,0.033920797775433886,0.02089881159270246,-0.14790117767990862,0.03216771242309702,0.04321767409358479,-0.005189703913108246,-0.003120813723281879,0.029938482570061486,0.07162372844727782,52,False,True,False,False,False,False,False
Asia,2014,0.296422,0.411532,0.305203,0.135703,0.189391,0.2537,0.065968,0.162936,0.349513,0.00765,0.125085,0.313434,0.598283,0.403365,2.303103,0.0,32.307282,1.4832298290630075,0,0,0.598283,0.403365,0.17734424342600003,0.246212599556,0.182597766449,0.081188797949,0.113309415653,0.1517843971,0.039467532944,0.097481838888,0.20910768617900002,0.00457686495,0.07483622905500001,0.015442904417054315,0.006747004457230643,0.13218879025407215,-0.01699396591065505,-0.015214463619960705,0.0021053296835684687,-0.15022542831379626,-0.02522838357672308,0.0391070255292707,0.015396867533846503,-0.0991098051078173,53,False,True,False,False,False,False,False
Asia,2015,0.299115,0.41474,0.296183,0.140464,0.1708,0.25679,0.065847,0.162587,0.342894,0.006309,0.152364,0.316528,0.598283,0.403365,2.308093,0.0,32.905565,1.4832298290630075,0,0,0.598283,0.403365,0.17895541954500002,0.24813189142,0.17720125378899998,0.084037223312,0.1021867364,0.15363309157000002,0.039395140701,0.09727303812100001,0.205147651002,0.0037745674470000003,0.091156791012,0.00908502067997663,0.0077952625798236586,-0.029554100057994304,0.03508397014067488,-0.09816200347429394,0.01217973985021703,-0.0018342226534076023,-0.002141945303677395,-0.018937779138401223,-0.1752941176470587,0.21808370308190428,54,False,True,False,False,False,False,False
Asia,2016,0.306734,0.41525,0.294011,0.142826,0.211531,0.252467,0.061189,0.160633,0.340201,0.00699,0.145748,0.318815,0.598283,0.403365,2.33758,0.0,33.503848,1.4832298290630075,0,0,0.598283,0.403365,0.183513737722,0.24843701575000002,0.175901783113,0.08545036775800001,0.126555401273,0.151046714161,0.036608338487,0.096103993139,0.203536474883,0.0041819981699999995,0.087198550684,0.025471808501746684,0.0012296860683802535,-0.0073333040721443865,0.01681569654858195,0.23847189695550353,-0.016834767709023035,-0.07073974516682613,-0.012018181035384212,-0.007853739056384756,0.10794103661436028,-0.043422330734294246,55,False,True,False,False,False,False,False
Asia,2017,0.312624,0.420519,0.301608,0.144319,0.217208,0.261919,0.060159,0.17353,0.339795,0.006466,0.143929,0.321168,0.598283,0.403365,2.382076,0.0,34.102131,1.4832298290630075,0,0,0.598283,0.403365,0.18703762459200002,0.251589368877,0.180446939064,0.086343604277,0.12995185386400002,0.156701685077,0.035992106997,0.10382004899,0.203293571985,0.003868497878,0.086110273907,0.019202305580731105,0.012688741721854191,0.025839169282781738,0.01045327881478153,0.026837673910679927,0.03743855632617343,-0.01683309091503382,0.08028860819383299,-0.001193412129887772,-0.07496423462088686,-0.012480445700798537,56,False,True,False,False,False,False,False
Asia,2018,0.315305,0.42735,0.303138,0.146407,0.212233,0.273326,0.060028,0.19108,0.337434,0.008495,0.138969,0.323396,0.598283,0.403365,2.4137649999999997,0.0,34.700414,1.4832298290630075,0,0,0.598283,0.403365,0.188641621315,0.25567624005,0.18136231205400002,0.08759281918100001,0.126975395939,0.16352629925800002,0.035913731924,0.11431991564,0.20188102582200002,0.0050824140850000005,0.08314279022700001,0.008575797123701268,0.01624421250882846,0.005072809739794737,0.014467949473042419,-0.022904312916651404,0.04355163237489457,-0.0021775627919347063,0.10113525038898175,-0.006948307067496606,0.3137952366223322,-0.03446143584684114,57,False,True,False,False,False,False,False
Asia,2019,0.319692,0.430923,0.299658,0.15107,0.227131,0.295575,0.062045,0.195595,0.342633,0.008446,0.145546,0.32561,0.598283,0.403365,2.478314,0.0,35.298697,1.4832298290630075,0,0,0.598283,0.403365,0.191266288836,0.257813905209,0.179280287214,0.09038261281000001,0.135888616073,0.176837497725,0.037120468735,0.117021163385,0.20499149913900003,0.005053098218000001,0.08707769751800001,0.013913512313474152,0.008360828360828298,-0.011479920036419178,0.03184957003421962,0.07019643505015716,0.08140096441611844,0.033600986206437033,0.02362884655641606,0.015407457458347373,-0.005768098881695161,0.047327101727723475,58,False,True,False,False,False,False,False
Asia,2020,0.320423,0.428483,0.300322,0.150951,0.207409,0.280947,0.0618,0.199584,0.345468,0.008555,0.139085,0.327661,0.598283,0.403365,2.4430270000000003,0.0,35.89698,1.4832298290630075,0,0,0.598283,0.403365,0.191703633709,0.256354094689,0.17967754712599998,0.090311417133,0.12408927874700001,0.168085814001,0.0369738894,0.119407714272,0.20668763144400001,0.0051183110650000006,0.083212191055,0.0022865758292358596,-0.005662264488087154,0.002215859413064125,-0.0007877143046270962,-0.086830947779035,-0.04948997716315651,-0.00394874687726654,0.020394181855364568,0.008274159231597578,0.012905517404688593,-0.044391463867093695,59,False,True,False,False,False,False,False
Asia,2021,0.318973,0.434804,0.298019,0.151415,0.202664,0.254412,0.06034,0.196163,0.356958,0.008426,0.11084,0.329764,0.598283,0.403365,2.3930140000000004,0.0,36.495263,1.4832298290630075,0,0,0.598283,0.403365,0.19083612335900002,0.26013584153200003,0.178299701377,0.090589020445,0.12125042591200001,0.152210374596,0.03610039622,0.117360988129,0.213561903114,0.005041132558,0.06631368772,-0.004525268161149509,0.014752043838378803,-0.007668435878823376,0.00307384515505027,-0.022877502904888436,-0.09444841909684021,-0.02362459546925566,-0.017140652557319225,0.03325923095626804,-0.015078901227352448,-0.20307725491605844,60,False,True,False,False,False,False,False
Asia,2022,0.329383,0.432299,0.303228,0.155494,0.22004,0.261219,0.059026,0.197901,0.355897,0.008272,0.143054,0.331946,0.598283,0.403365,2.465813,0.0,37.093546,1.4832298290630075,0,0,0.598283,0.403365,0.197064249389,0.258637142617,0.181416157524,0.093029416802,0.13164619132000002,0.156282886977,0.035314252358,0.118400803983,0.21292712485100002,0.004948996976,0.085586776282,0.032635991134045694,-0.0057612165481458755,0.017478751354779387,0.026939206815705274,0.08573797023645047,0.026755813405027862,-0.02177659927079878,0.008859978691190484,-0.002972338482398418,-0.018276762402088753,0.2906351497654276,61,False,True,False,False,False,False,False
Europe,1961,0.117162,0.36296,0.285179,0.059012,0.072752,0.165128,0.027351,0.149938,0.0,0.0,0.110723,0.106845,0.598283,0.403365,1.3502049999999997,,0.598283,1.4832298290630075,0,0,,,0.07009603284600001,0.21715279768,0.17061774765700002,0.035305876396000004,0.043526284816,0.098793275224,0.016363638333,0.08970535645399999,0.0,0.0,0.066243688609,,,,,,,,,,,,0,False,False,True,False,False,False,False
Europe,1962,0.123768,0.366949,0.25367,0.057675,0.085066,0.153814,0.023328,0.158543,0.0,0.0,0.123427,0.10793,0.598283,0.403365,1.3462399999999999,0.0,1.196566,1.4832298290630075,0,0,,,0.074048290344,0.21953934856700003,0.15176644861,0.034505972025,0.050893541678000004,0.092024301362,0.013956745824000001,0.094853581669,0.0,0.0,0.07384427584099999,0.05638346904286373,0.010990191756667489,-0.11048850020513434,-0.022656408865993405,0.16925995161645058,-0.06851654474104929,-0.1470878578479763,0.05739038802705121,,,0.11473677555702055,1,False,False,True,False,False,False,False
Europe,1963,0.102465,0.350673,0.279902,0.056759,0.074214,0.169147,0.024484,0.110989,0.0,0.0,0.109312,0.108973,0.598283,0.403365,1.277945,0.0,1.7948490000000001,1.4832298290630075,0,0,,,0.061303067595,0.20980169445900002,0.16746060826599998,0.033957944797,0.044400974562000005,0.10119777460099999,0.014648360971999999,0.066402831887,0.0,0.0,0.06539951129600001,-0.17212041884816753,-0.04435493760713349,0.10340994205069576,-0.015882097962722108,-0.1275715326922625,0.09968533423485493,0.04955418381344301,-0.2999438638098181,,,-0.11435909484958717,2,False,False,True,False,False,False,False
Europe,1964,0.126044,0.338605,0.296454,0.070513,0.04867,0.18337,0.024791,0.141187,0.0,0.0,0.124055,0.109925,0.598283,0.403365,1.353689,0.0,2.393132,1.4832298290630075,0,0,,,0.075409982452,0.202581615215,0.177363388482,0.042186729179,0.029118433609999998,0.10970715371,0.014832033853,0.084469781921,0.0,0.0,0.074219997565,0.23011760113209379,-0.034413827126696495,0.0591349829583212,0.24232280343205503,-0.3441938178780285,0.0840866228783248,0.012538800849534404,0.2720810170377246,,,0.13487082845433251,3,False,False,True,False,False,False,False
Europe,1965,0.116305,0.301626,0.305406,0.065397,0.073652,0.173176,0.023181,0.135549,0.0,0.0,0.118116,0.110885,0.598283,0.403365,1.312408,0.0,2.991415,1.4832298290630075,0,0,0.598283,0.403365,0.06958330431500001,0.180457708158,0.182719217898,0.039125913351,0.044064739516,0.103608256808,0.013868798223,0.081096662367,0.0,0.0,0.070666794828,-0.0772666687823299,-0.10920984628106489,0.030196927685239627,-0.0725539971352801,0.5132936100267105,-0.05559251786006436,-0.06494292283489977,-0.03993285500789734,,,-0.04787392688726777,4,False,False,True,False,False,False,False
Europe,1966,0.150041,0.328763,0.311613,0.079134,0.103302,0.182843,0.034419,0.165451,0.0,0.0,0.133853,0.111889,0.598283,0.403365,1.489419,0.0,3.5896980000000003,1.4832298290630075,0,0,0.598283,0.403365,0.08976697960300001,0.19669331392900002,0.18643276047899998,0.047344526921999995,0.061803830466000007,0.10939185856900001,0.020592302577,0.098986520633,0.0,0.0,0.080081974399,0.2900649155238382,0.08996903449967841,0.02032376574134087,0.21005550713335475,0.4025688372345626,0.055821822885388395,0.48479358094991576,0.2205991929117883,,,0.13323343154187417,5,False,False,True,False,False,False,False
Europe,1967,0.143056,0.351718,0.293576,0.075212,0.096384,0.195479,0.034465,0.165452,0.0,0.0,0.139945,0.112924,0.598283,0.403365,1.4952869999999998,0.0,4.187981,1.4832298290630075,0,0,0.598283,0.403365,0.08558797284799999,0.21042690019399998,0.175641530008,0.044998060996000004,0.057664908672,0.11695176255700002,0.020619823595000003,0.098987118916,0.0,0.0,0.08372671443500002,-0.04655394192254125,0.06982233402177229,-0.05788269423932879,-0.04956150327292941,-0.06696869373293846,0.06910847010823495,0.0013364711351289138,6.044085560041879e-06,,,0.0455126145846565,6,False,False,True,False,False,False,False
Europe,1968,0.156408,0.326865,0.29966,0.077892,0.093756,0.203563,0.031855,0.191828,0.0,0.0,0.145528,0.113974,0.598283,0.403365,1.527355,0.0,4.786264,1.4832298290630075,0,0,0.598283,0.403365,0.09357624746399999,0.195557772795,0.17928148378,0.046601459436000005,0.05609262094800001,0.12178828232899999,0.019058304965,0.114767431324,0.0,0.0,0.08706692842399999,0.0933340789620849,-0.07066172331242637,0.020723764885412832,0.03563261181726318,-0.027265936254979972,0.041354825838069376,-0.07572900043522413,0.15941783719749547,,,0.03989424416735132,7,False,False,True,False,False,False,False
Europe,1969,0.145803,0.353862,0.3343,0.086956,0.079507,0.186134,0.037994,0.205948,0.0,0.0,0.141835,0.114967,0.598283,0.403365,1.5723390000000002,0.0,5.384547,1.4832298290630075,0,0,0.598283,0.403365,0.087231456249,0.21170961894600002,0.2000060069,0.052024296548000004,0.047567686480999995,0.111360807922,0.022731164302,0.123215187284,0.0,0.0,0.08485746930499999,-0.06780343716433945,0.08259373135698223,0.11559767736768345,0.11636625070610584,-0.15197960663850862,-0.08561968530626884,0.19271699890127136,0.07360760681443801,,,-0.025376559837282153,8,False,False,True,False,False,False,False
Europe,1970,0.16203,0.350943,0.301513,0.085789,0.108014,0.200293,0.038035,0.204175,0.0,0.0,0.14769,0.11604,0.598283,0.403365,1.5984820000000002,0.0,5.98283,1.4832298290630075,0,0,0.598283,0.403365,0.09693979449000001,0.209963230869,0.18039010217899998,0.05132610028700001,0.064622939962,0.119831896919,0.022755693905,0.122154431525,0.0,0.0,0.08836041626999999,0.11129400629616693,-0.008248978415314467,-0.09807657792402036,-0.013420580523483161,0.35854704617203526,0.07606885362158455,0.0010791177554350107,-0.00860896925437482,,,0.041280360982832054,9,False,False,True,False,False,False,False
Europe,1971,0.177233,0.351899,0.258081,0.090086,0.10224,0.189178,0.041857,0.179083,0.0,0.0,0.154422,0.116977,0.598283,0.403365,1.5440790000000002,0.0,6.581113,1.4832298290630075,0,0,0.598283,0.403365,0.106035490939,0.210535189417,0.154405474923,0.053896922338,0.06116845392,0.11318198137400001,0.025042331531,0.107142314489,0.0,0.0,0.09238805742600001,0.09382830340060488,0.002724089097089877,-0.14404685701777364,0.0500880066208953,-0.053456033477141895,-0.05549370172696988,0.1004863941106875,-0.12289457573160278,,,0.04558196221815969,10,False,False,True,False,False,False,False
Europe,1972,0.176146,0.334881,0.237113,0.091883,0.066312,0.185338,0.037366,0.164931,0.0,0.0,0.140801,0.117893,0.598283,0.403365,1.434771,0.0,7.1793960000000006,1.4832298290630075,0,0,0.598283,0.403365,0.105385157318,0.200353609323,0.14186067697899998,0.05497203688900001,0.039673342295999996,0.110884574654,0.022355442578,0.098675413473,0.0,0.0,0.08423884468300001,-0.006133169330768018,-0.0483604670658343,-0.08124581042385925,0.019947605621295272,-0.35140845070422533,-0.020298343359164472,-0.1072938815490837,-0.07902480972509951,,,-0.08820634365569668,11,False,False,True,False,False,False,False
Europe,1973,0.193192,0.367339,0.278854,0.100128,0.101695,0.213073,0.04706,0.18399,0.0,0.0,0.159417,0.118908,0.598283,0.403365,1.6447480000000003,0.0,7.777679,1.4832298290630075,0,0,0.598283,0.403365,0.115583489336,0.21977267893700003,0.166833607682,0.059904880224,0.060842389685,0.127477953659,0.028155197979999998,0.11007808916999999,0.0,0.0,0.095376481011,0.09677199595789854,0.09692398195179797,0.17603842893472743,0.08973368305344831,0.533583665098323,0.14964551252306602,0.2594337097896482,0.11555741491896598,,,0.13221497006413307,12,False,False,True,False,False,False,False
Europe,1974,0.181776,0.362075,0.249091,0.09548,0.098245,0.191159,0.041968,0.206193,0.0,0.0,0.1584,0.119905,0.598283,0.403365,1.5843870000000002,0.0,8.375962,1.4832298290630075,0,0,0.598283,0.403365,0.10875349060799999,0.216623317225,0.149026910753,0.05712406084,0.058778313335,0.114367179997,0.025108740944,0.12336176661899999,0.0,0.0,0.09476802720000001,-0.05909147376702972,-0.014330087466890351,-0.10673327260860521,-0.04642058165548102,-0.03392497172919018,-0.10284738094455903,-0.10820229494262645,0.12067503668677637,,,-0.006379495285948167,13,False,False,True,False,False,False,False
Europe,1975,0.149061,0.380079,0.230353,0.10123,0.167801,0.184612,0.042615,0.138312,0.0,0.0,0.12499,0.120864,0.598283,0.403365,1.519053,0.0,8.974245,1.4832298290630075,0,0,0.598283,0.403365,0.089180662263,0.227394804357,0.137816283899,0.06056418809,0.10039248568300001,0.110450221196,0.025495830045,0.082749718296,0.0,0.0,0.07477939217,-0.17997425402693423,0.04972450459159017,-0.07522551999068616,0.060222036028487747,0.7079851391928342,-0.034248975983343644,0.01541650781547843,-0.3292109819441009,,,-0.21092171717171726,14,False,False,True,False,False,False,False
Europe,1976,0.191448,0.343018,0.214546,0.100275,0.124965,0.196531,0.040891,0.232534,0.0,0.0,0.158782,0.121851,0.598283,0.403365,1.6029900000000001,0.0,9.572528,1.4832298290630075,0,0,0.598283,0.403365,0.114540083784,0.205221838094,0.128359224518,0.059992827825000004,0.07476443509500001,0.117581156273,0.024464390152999997,0.139121139122,0.0,0.0,0.094996571306,0.28436009418962716,-0.09750867582792,-0.06862076899367497,-0.009433962264150941,-0.2552785740251846,0.06456243364461689,-0.0404552387656929,0.6812279484065014,,,0.2703576286102889,15,False,False,True,False,False,False,False
Europe,1977,0.181677,0.331133,0.233728,0.108803,0.126547,0.198032,0.050728,0.195239,0.0,0.0,0.147287,0.122821,0.598283,0.403365,1.5731739999999999,0.0,10.170811,1.4832298290630075,0,0,0.598283,0.403365,0.108694260591,0.198111244639,0.139835489024,0.065094985249,0.07571091880099999,0.11847917905600001,0.030349700024,0.116808174637,0.0,0.0,0.088119308221,-0.051037357402532235,-0.03464832749301783,0.08940739981169532,0.08504612316130644,0.012659544672508183,0.00763747195098996,0.2405663838008365,-0.16038514797836012,,,-0.07239485584008265,16,False,False,True,False,False,False,False
Europe,1978,0.218281,0.340126,0.222152,0.110449,0.136549,0.210416,0.053876,0.225299,0.0,0.0,0.170125,0.123797,0.598283,0.403365,1.687273,0.0,10.769094,1.4832298290630075,0,0,0.598283,0.403365,0.130593811523,0.20349160365799998,0.132909765016,0.066079759067,0.081694945367,0.125888315728,0.032233094908,0.134792561617,0.0,0.0,0.101782895375,0.20147844801488346,0.027158271751833718,-0.04952765607886089,0.015128259331084637,0.07903782784261981,0.06253534782257408,0.062056457971928713,0.1539651401615456,,,0.15505781229843763,17,False,False,True,False,False,False,False
Europe,1979,0.190488,0.377065,0.215761,0.118511,0.128452,0.220523,0.061821,0.122896,0.0,0.0,0.136088,0.124714,0.598283,0.403365,1.571605,0.0,11.367377,1.4832298290630075,0,0,0.598283,0.403365,0.11396573210399999,0.225591579395,0.129086138363,0.070903116613,0.076850647916,0.131935162009,0.036986453343,0.073526587568,0.0,0.0,0.08141913690399999,-0.12732670273638114,0.10860387033040708,-0.028768590874716282,0.07299296507890518,-0.059297395074295656,0.04803341951182416,0.147468260449922,-0.4545204372855627,,,-0.20007053637031602,18,False,False,True,False,False,False,False
Europe,1980,0.20469,0.378274,0.290132,0.114536,0.126279,0.167639,0.052621,0.197238,0.0,0.0,0.152544,0.125709,0.598283,0.403365,1.6839530000000003,0.0,11.96566,1.4832298290630075,0,0,0.598283,0.403365,0.12246254727000001,0.226314903542,0.173581043356,0.068524941688,0.075550578957,0.100295563837,0.031482249743,0.118004142354,0.0,0.0,0.09126448195200002,0.07455587753559301,0.00320634373383899,0.34469158003531675,-0.033541190269257726,-0.016916824961853538,-0.23981172031942244,-0.14881674511897247,0.6049179794297617,,,0.12092175651049342,19,False,False,True,False,False,False,False
Europe,1981,0.186783,0.367043,0.281535,0.112182,0.111733,0.196951,0.060729,0.118306,0.0,0.0,0.133485,0.126623,0.598283,0.403365,1.5687470000000001,0.0,12.563943,1.4832298290630075,0,0,0.598283,0.403365,0.11174909358900001,0.21959558716900002,0.168437604405,0.067116583506,0.066847954439,0.117832435133,0.036333128307,0.070780468598,0.0,0.0,0.079861806255,-0.08748351165176615,-0.029690118802772614,-0.0296313402175562,-0.02055249004679749,-0.11518938224091102,0.17485191393410826,0.15408297067710608,-0.4001865766231659,,,-0.12494100062932678,20,False,False,True,False,False,False,False
Europe,1982,0.204154,0.365727,0.257927,0.131813,0.137344,0.191604,0.068413,0.193277,0.0,0.0,0.156703,0.127459,0.598283,0.403365,1.7069619999999999,0.0,13.162226,1.4832298290630075,0,0,0.598283,0.403365,0.122141867582,0.21880824674100002,0.154313339341,0.07886147707900001,0.08217058035199999,0.114633415932,0.040930334879000004,0.11563434339100001,0.0,0.0,0.093752740949,0.09300096903893817,-0.0035854109736460638,-0.08385458291153836,0.17499242302686713,0.22921607761359675,-0.027148884747982938,0.12652933524345866,0.6337041232059237,,,0.173937146495861,21,False,False,True,False,False,False,False
Europe,1983,0.21262,0.370211,0.262561,0.124843,0.136258,0.191756,0.064087,0.196999,0.0,0.0,0.154359,0.128315,0.598283,0.403365,1.7136939999999998,0.0,13.760509,1.4832298290630075,0,0,0.598283,0.403365,0.12720693146,0.221490947713,0.157085782763,0.074691444569,0.08152084501399999,0.11472435494800001,0.038342162621,0.11786115271700001,0.0,0.0,0.092350365597,0.04146869520068175,0.012260511255663298,0.017966323804797346,-0.052877940719049055,-0.007907152842497656,0.0007933028538027465,-0.06323359595398526,0.01925733532701779,,,-0.014958233090623718,22,False,False,True,False,False,False,False
Europe,1984,0.2312,0.370879,0.259938,0.125576,0.152629,0.214943,0.065565,0.190701,0.0,0.0,0.168063,0.129249,0.598283,0.403365,1.7794940000000001,0.0,14.358792000000001,1.4832298290630075,0,0,0.598283,0.403365,0.1383230296,0.221890600757,0.155516486454,0.075129986008,0.091315336007,0.128596742869,0.039226424895,0.114093166383,0.0,0.0,0.100549235829,0.08738594675947686,0.0018043764231749915,-0.009990059452850919,0.005871374446304589,0.12014707393327373,0.12091929326852857,0.023062399550610735,-0.03196970542997679,,,0.08878005169766578,23,False,False,True,False,False,False,False
Europe,1985,0.226097,0.378987,0.300544,0.12505,0.14754,0.208857,0.098117,0.211948,0.0,0.0,0.17086,0.130154,0.598283,0.403365,1.868,0.0,14.957075,1.4832298290630075,0,0,0.598283,0.403365,0.135269991451,0.22674147932100003,0.17981036595199998,0.07481528914999999,0.08827067382,0.124955592531,0.058701733111,0.126804885284,0.0,0.0,0.10222263338000001,-0.02207179930795844,0.02186157749562523,0.15621417414922,-0.004188698477416097,-0.033342287507616364,-0.028314483374662136,0.4964844047891406,0.11141525214865156,,,0.016642568560599535,24,False,False,True,False,False,False,False
Europe,1986,0.248212,0.399356,0.357838,0.130023,0.226593,0.226539,0.099506,0.184759,0.0,0.0,0.170966,0.130985,0.598283,0.403365,2.043792,0.0,15.555358,1.4832298290630075,0,0,0.598283,0.403365,0.148501019996,0.238927905748,0.214088392154,0.077790550509,0.135566739819,0.13553443253699998,0.059532748198,0.110538168797,0.0,0.0,0.10228605137800001,0.09781200104379972,0.05374590685168612,0.190634316439523,0.03976809276289495,0.5358072387149246,0.08466079662161197,0.01415656817880695,-0.128281465265065,,,0.0006203909633617499,25,False,False,True,False,False,False,False
Europe,1987,0.244655,0.376259,0.366977,0.121966,0.251261,0.215333,0.087407,0.242131,0.0,0.0,0.175678,0.131761,0.598283,0.403365,2.081667,0.0,16.153641,1.4832298290630075,0,0,0.598283,0.403365,0.14637292736500002,0.22510936329700001,0.219556100491,0.072970184378,0.150325184863,0.128830073239,0.052294122181,0.144862861073,0.0,0.0,0.105105160874,-0.014330491676470047,-0.057835615340698476,0.02553948993678712,-0.06196595986863862,0.10886479282237316,-0.049466096345441635,-0.12159065784977785,0.31052343864168996,,,0.027561035527531752,26,False,False,True,False,False,False,False
Europe,1988,0.252094,0.38261,0.349488,0.124488,0.241582,0.198001,0.089277,0.241531,0.0,0.0,0.16618,0.132491,0.598283,0.403365,2.045251,0.0,16.751924,1.4832298290630075,0,0,0.598283,0.403365,0.150823554602,0.22890905863,0.209092729104,0.074479054104,0.144534403706,0.11846063228300001,0.053412911391,0.144503891273,0.0,0.0,0.09942266894,0.030406082033884285,0.016879330461198272,-0.047656937628243634,0.02067789383926666,-0.038521696562538676,-0.08048928868310934,0.021394167515187634,-0.0024779974476627498,,,-0.05406482314233996,27,False,False,True,False,False,False,False
Europe,1989,0.266675,0.359532,0.376503,0.127622,0.246832,0.210411,0.096633,0.267925,0.0,0.0,0.186351,0.133168,0.598283,0.403365,2.138484,0.0,17.350207,1.4832298290630075,0,0,0.598283,0.403365,0.159547119025,0.21510188355600002,0.225255344349,0.076354073026,0.147675389456,0.125885324313,0.057813881139,0.16029497277500002,0.0,0.0,0.111490635333,0.057839536046078166,-0.06031729437286004,0.0772987913748111,0.025175117280380466,0.021731751537780175,0.06267645112903453,0.08239524177559732,0.10927789807519539,,,0.12138043085810568,28,False,False,True,False,False,False,False
Europe,1990,0.288529,0.378656,0.397191,0.114276,0.264386,0.202601,0.09144,0.317858,0.0,0.0,0.199735,0.133854,0.598283,0.403365,2.254672,0.0,17.94849,1.4832298290630075,0,0,0.598283,0.403365,0.172621995707,0.226543447648,0.237632623053,0.068369388108,0.158177649238,0.121212734083,0.054706997519999995,0.190169037814,0.0,0.0,0.119498055005,0.08194993906440429,0.053191371004527976,0.0549477693404834,-0.1045744464120607,0.0711171971219291,-0.03711783129209012,-0.05373940579305214,0.18636931977232418,,,0.07182145521086558,29,False,False,True,False,False,False,False
